time_us,state,temperature_chip_celsius,deployment_percent,pressure_mb,altitude,altitude_filt,velocity_filt,temperature_alt_celsius,mid_imu_ax,mid_imu_ay,mid_imu_az,mid_imu_gx,mid_imu_gy,mid_imu_gz,mag_x,mag_y,mag_z,high_g_x,high_g_y,high_g_z,drag_force,apogee_prediction,desired_drag_force
3564972637,COAST,29.01,0,703.34,2974.80,2136.51,123.42,32.88,0.08,-0.02,-0.22,321.34,318.78,461.46,-2743,4541,380,0.59,0.49,-1.46,31.02,2859.69,650.31,
3564982636,COAST,29.01,0,702.94,2979.20,2136.51,123.42,32.88,0.09,-0.01,-0.23,323.17,319.39,461.46,-2743,4541,380,0.39,0.63,-0.68,31.02,2859.69,650.31,
3564992636,COAST,29.01,0,702.94,2979.20,2138.87,123.29,32.88,0.07,0.02,-0.23,323.66,318.90,461.22,-2743,4541,380,0.05,0.00,-1.66,31.01,2861.57,647.89,
3564962636,COAST,29.01,0,703.14,2977.00,2134.05,123.47,32.88,0.08,0.00,-0.20,323.41,319.02,461.71,-2743,4541,380,-0.15,0.63,1.07,31.08,2859.60,652.51,
3565012636,COAST,29.01,0,703.14,2977.00,2141.23,123.14,32.88,0.09,-0.01,-0.22,322.44,318.90,461.34,-2743,4541,380,0.34,0.15,-0.15,30.97,2862.30,645.57,
3565022637,COAST,29.01,0,702.94,2979.20,2141.23,123.14,32.88,0.05,0.00,-0.21,322.44,319.39,461.10,-2743,4541,380,-1.02,0.98,-0.15,30.97,2862.30,645.57,
3565032637,COAST,29.01,0,702.74,2981.50,2143.51,122.92,32.88,0.07,-0.04,-0.22,323.90,318.29,461.10,-2743,4541,380,0.54,0.39,-1.02,30.93,2863.10,643.28,
3565002637,COAST,29.01,0,703.14,2977.00,2138.87,123.29,32.88,0.09,-0.02,-0.21,323.29,318.90,461.46,-2743,4541,380,0.68,0.44,-1.56,31.01,2861.57,647.89,
3565052636,COAST,29.01,0,702.55,2983.60,2145.85,122.77,32.88,0.09,-0.00,-0.21,322.80,318.78,460.98,-2743,4541,380,0.00,-1.32,0.59,30.87,2862.87,641.02,
3565062637,COAST,29.01,0,702.35,2985.80,2145.85,122.77,32.88,0.07,-0.01,-0.22,322.68,318.78,460.73,-2743,4541,380,0.39,0.15,-1.02,30.87,2862.87,641.02,
3565072637,COAST,29.01,0,702.72,2981.70,2148.19,122.62,32.86,0.06,-0.01,-0.26,323.29,318.66,460.73,-2743,4541,380,0.68,0.34,-1.71,30.83,2863.49,638.75,
3565042636,COAST,29.48,0,702.74,2981.50,2143.51,122.92,32.88,0.08,0.00,-0.23,322.07,318.78,460.98,-2743,4541,380,-1.07,0.93,1.07,30.93,2863.10,643.28,
3565092637,COAST,29.01,0,702.17,2987.80,2150.45,122.39,32.90,0.06,-0.01,-0.26,322.68,318.66,460.49,-2743,4541,380,-0.83,-0.29,-0.93,30.79,2864.06,636.37,
3565102636,COAST,29.01,0,701.75,2992.50,2150.45,122.39,32.88,0.10,-0.02,-0.23,323.78,318.54,460.37,-2743,4541,380,0.05,0.15,-0.93,30.79,2864.06,636.37,
3565112637,COAST,29.01,0,702.32,2986.20,2152.77,122.23,32.86,0.08,0.03,-0.21,321.34,319.27,460.00,-2743,4541,380,-1.22,-0.24,-1.95,30.73,2863.87,634.14,
3565082637,COAST,29.01,0,701.95,2990.30,2148.19,122.62,32.88,0.08,-0.00,-0.20,324.76,319.76,461.10,-2743,4541,380,-0.34,0.44,-0.83,30.83,2863.49,638.75,
3565132637,COAST,29.01,0,701.75,2992.50,2155.01,122.01,32.88,0.08,-0.01,-0.24,323.78,318.90,460.37,-2743,4541,380,0.20,-0.15,-1.66,30.69,2864.31,631.76,
3565142636,COAST,29.01,0,701.93,2990.50,2155.01,122.01,32.86,0.10,-0.01,-0.20,321.59,318.66,459.76,-2743,4541,380,0.73,0.05,-2.15,30.69,2864.31,631.76,
3565152636,COAST,29.01,0,701.53,2995.00,2157.25,121.77,32.86,0.09,-0.02,-0.23,321.10,319.15,459.76,-2743,4541,380,0.29,-0.29,-1.56,30.63,2863.98,629.53,
3565122636,COAST,29.01,0,701.95,2990.30,2152.77,122.23,32.88,0.08,-0.00,-0.20,321.59,318.29,460.00,-2743,4541,380,-0.05,-0.10,0.63,30.73,2863.87,634.14,
3565172636,COAST,29.01,0,701.75,2992.50,2159.56,121.62,32.88,0.09,0.00,-0.23,322.68,319.15,460.00,-2743,4541,380,0.39,-0.15,1.51,30.57,2863.68,627.27,
3565182636,COAST,29.01,0,701.16,2999.20,2159.56,121.62,32.88,0.07,0.00,-0.22,322.32,318.41,460.12,-2743,4541,380,0.59,0.59,-0.10,30.57,2863.68,627.27,
3565192636,COAST,29.01,0,701.13,2999.50,2161.79,121.39,32.86,0.09,-0.00,-0.23,322.07,318.54,460.00,-2743,4541,380,-0.10,0.29,0.59,30.53,2864.30,624.88,
3565162636,COAST,29.01,0,701.33,2997.20,2157.25,121.77,32.86,0.09,0.00,-0.20,323.90,318.54,460.24,-2743,4541,380,-0.34,-0.59,-0.39,30.63,2863.98,629.53,
3565212636,COAST,29.01,0,701.36,2996.90,2164.10,121.24,32.88,0.08,-0.02,-0.24,323.29,318.05,459.76,-2743,4541,380,-0.10,-0.05,0.29,30.48,2863.99,622.60,
3565222636,COAST,29.01,0,700.91,3002.00,2164.10,121.24,32.84,0.08,-0.02,-0.22,323.29,318.17,459.39,-2743,4541,380,0.15,0.10,-0.73,30.48,2863.99,622.60,
3565232636,COAST,29.01,0,700.74,3003.90,2166.32,121.01,32.86,0.11,-0.01,-0.21,322.93,318.29,459.76,-2743,4541,380,-0.15,0.00,1.02,30.44,2864.62,620.24,
3565202636,COAST,29.01,0,701.13,2999.50,2161.79,121.39,32.86,0.08,-0.01,-0.22,323.29,318.54,460.00,-2743,4541,380,-0.10,-0.83,-0.05,30.53,2864.30,624.88,
3565252637,COAST,29.01,0,700.71,3004.20,2168.53,120.78,32.84,0.10,-0.00,-0.23,321.83,318.41,459.02,-2743,4541,380,-0.15,-0.34,-0.59,30.38,2864.22,617.90,
3565262636,COAST,29.01,0,700.34,3008.40,2168.53,120.78,32.86,0.08,0.01,-0.22,323.41,318.17,459.27,-2743,4541,380,0.59,-1.02,-0.98,30.38,2864.22,617.90,
3565272637,COAST,29.01,0,700.34,3008.40,2170.91,120.70,32.86,0.10,0.01,-0.23,323.17,319.15,458.78,-2743,4541,380,-0.15,0.68,0.20,30.33,2863.89,615.59,
3565242637,COAST,29.01,0,700.74,3003.90,2166.32,121.01,32.86,0.10,-0.00,-0.23,322.32,318.54,459.15,-2743,4541,380,-0.10,0.24,-0.68,30.44,2864.62,620.24,
3565292637,COAST,29.01,0,699.95,3012.80,2173.03,120.40,32.86,0.10,-0.02,-0.22,323.05,318.05,458.78,-2743,4541,380,0.63,0.39,-1.22,30.31,2865.32,613.10,
3565302636,COAST,29.01,0,700.14,3010.60,2173.03,120.40,32.86,0.11,-0.03,-0.23,320.12,317.56,458.29,-2743,4541,380,1.27,-0.59,-2.93,30.31,2865.32,613.10,
3565312636,COAST,29.01,0,700.34,3008.40,2175.16,120.10,32.86,0.09,-0.01,-0.21,322.56,318.41,458.66,-2743,4541,380,0.39,-0.54,0.49,30.24,2864.03,610.82,
3565282636,COAST,29.01,0,700.12,3010.90,2170.91,120.70,32.84,0.11,-0.02,-0.18,322.20,318.29,458.66,-2743,4541,380,0.34,-0.05,0.20,30.33,2863.89,615.59,
3565332637,COAST,29.01,0,699.72,3015.40,2177.52,120.02,32.84,0.08,-0.01,-0.20,320.85,318.05,457.80,-2743,4541,380,0.59,0.20,-2.34,30.17,2862.77,608.60,
3565342636,COAST,29.48,0,699.72,3015.40,2177.52,120.02,32.84,0.11,-0.02,-0.21,322.44,318.05,457.80,-2743,4541,380,0.39,0.20,-1.32,30.17,2862.77,608.60,
3565352636,COAST,29.01,0,699.52,3017.60,2179.81,119.88,32.84,0.10,-0.02,-0.21,322.20,318.29,457.80,-2743,4541,380,0.05,-0.49,-1.66,30.15,2864.39,606.09,
3565322636,COAST,29.01,0,699.72,3015.40,2175.16,120.10,32.84,0.12,-0.03,-0.23,322.07,317.32,458.05,-2743,4541,380,0.54,-0.68,-2.34,30.24,2864.03,610.82,
3565372636,COAST,29.01,0,699.33,3019.70,2182.09,119.73,32.84,0.11,-0.03,-0.21,321.95,316.95,457.80,-2743,4541,380,0.10,-0.44,-1.66,30.12,2865.06,603.64,
3565382636,COAST,29.01,0,699.15,3021.80,2182.09,119.73,32.86,0.09,-0.00,-0.20,321.46,316.95,457.68,-2743,4541,380,-0.24,0.93,-0.68,30.12,2865.06,603.64,
3565392636,COAST,29.48,0,699.33,3019.70,2184.28,119.50,32.84,0.10,-0.03,-0.22,322.20,317.80,457.56,-2743,4541,380,0.20,0.54,-0.59,30.09,2865.73,601.20,
3565362636,COAST,29.01,0,699.52,3017.60,2179.81,119.88,32.84,0.09,-0.02,-0.22,322.68,318.17,457.80,-2743,4541,380,-0.15,0.15,1.22,30.15,2864.39,606.09,
3565412636,COAST,29.01,0,699.35,3019.50,2186.55,119.35,32.86,0.09,-0.04,-0.20,320.49,317.20,456.71,-2743,4541,380,0.49,0.24,-1.27,30.04,2865.32,598.85,
3565422637,COAST,29.01,0,698.95,3024.00,2186.55,119.35,32.86,0.09,-0.02,-0.21,321.83,317.07,456.95,-2743,4541,380,0.44,-0.78,-0.34,30.04,2865.32,598.85,
3565432636,COAST,29.48,0,698.91,3024.50,2188.66,119.05,32.83,0.08,-0.01,-0.21,321.10,317.68,456.59,-2743,4541,380,0.15,0.00,-0.78,30.01,2866.04,596.34,
3565402636,COAST,29.01,0,698.93,3024.20,2184.28,119.50,32.84,0.09,-0.02,-0.20,321.46,317.56,457.07,-2743,4541,380,-0.29,-0.10,-0.29,30.09,2865.73,601.20,
3565452637,COAST,29.01,0,698.53,3028.70,2190.85,118.84,32.84,0.09,-0.04,-0.23,321.71,317.80,456.22,-2743,4541,380,0.15,0.15,-0.29,29.95,2864.76,594.09,
3565462636,COAST,29.01,0,698.73,3026.50,2190.85,118.84,32.84,0.10,-0.01,-0.21,320.12,317.20,456.10,-2743,4541,380,0.54,-0.05,-1.12,29.95,2864.76,594.09,
3565472636,COAST,29.01,0,698.14,3033.10,2192.96,118.55,32.84,0.09,-0.02,-0.21,319.63,317.56,455.61,-1095,6916,329,0.24,-0.34,-1.51,29.90,2864.59,591.64,
3565442636,COAST,29.01,0,698.53,3028.70,2188.66,119.05,32.84,0.10,-0.01,-0.22,322.32,317.80,456.46,-2743,4541,380,-0.34,0.15,1.17,30.01,2866.04,596.34,
3565492636,COAST,29.01,0,698.53,3028.70,2195.22,118.40,32.84,0.10,-0.04,-0.22,321.34,317.20,455.00,-1095,6916,329,-0.34,-0.78,0.88,29.84,2863.53,589.36,
3565502636,COAST,29.01,0,697.92,3035.60,2195.22,118.40,32.83,0.09,-0.02,-0.19,320.73,317.20,455.00,-1095,6916,329,-0.34,-0.54,1.17,29.84,2863.53,589.36,
3565512636,COAST,29.01,0,698.14,3033.10,2197.48,118.26,32.84,0.08,-0.01,-0.21,320.24,317.44,454.76,-1095,6916,329,0.00,-0.29,-0.24,29.82,2864.18,586.91,
3565482637,COAST,29.01,0,698.34,3030.90,2192.96,118.55,32.84,0.11,-0.01,-0.22,321.59,316.95,455.37,-1095,6916,329,0.15,-0.10,-1.07,29.90,2864.59,591.64,
3565532637,COAST,29.01,0,697.94,3035.40,2199.66,118.05,32.84,0.08,-0.01,-0.20,320.85,317.93,454.51,-1095,6916,329,-0.49,0.29,-0.78,29.79,2864.90,584.38,
3565542636,COAST,29.01,0,697.52,3040.10,2199.66,118.05,32.83,0.09,-0.03,-0.20,321.95,316.59,454.51,-1095,6916,329,0.15,1.51,0.63,29.79,2864.90,584.38,
3565552637,COAST,29.01,0,697.74,3037.60,2201.92,117.92,32.84,0.07,-0.01,-0.21,319.76,318.66,453.90,-1095,6916,329,0.88,0.00,-2.73,29.75,2864.77,581.97,
3565522637,COAST,29.01,0,697.74,3037.60,2197.48,118.26,32.84,0.11,-0.03,-0.23,320.37,317.07,454.39,-1095,6916,329,0.20,0.49,1.02,29.82,2864.18,586.91,
3565572637,COAST,29.01,0,697.35,3042.00,2204.02,117.64,32.84,0.08,-0.00,-0.19,322.20,317.07,453.90,-1095,6916,329,-0.10,-0.29,0.49,29.72,2865.52,579.45,
3565582636,COAST,29.01,0,697.35,3042.00,2204.02,117.64,32.84,0.08,0.01,-0.22,319.51,317.32,453.29,-1095,6916,329,0.29,-0.49,-0.54,29.72,2865.52,579.45,
3565592636,COAST,29.01,0,697.74,3037.60,2206.11,117.36,32.84,0.10,-0.01,-0.19,320.49,317.44,453.54,-1095,6916,329,0.49,0.34,-0.59,29.67,2864.52,577.09,
3565562636,COAST,29.01,0,697.52,3040.10,2201.92,117.92,32.83,0.11,-0.02,-0.23,321.71,317.07,454.02,-1095,6916,329,0.34,-0.44,-0.88,29.75,2864.77,581.97,
3565612637,COAST,29.01,0,697.52,3040.10,2208.28,117.15,32.83,0.07,-0.01,-0.18,318.66,317.32,453.17,-1095,6916,329,-0.44,0.29,1.27,29.62,2863.59,574.77,
3565622637,COAST,29.01,0,696.95,3046.50,2208.28,117.15,32.84,0.09,-0.03,-0.22,320.24,316.22,452.93,-1095,6916,329,1.46,-0.24,-0.44,29.62,2863.59,574.77,
3565632636,COAST,29.01,0,696.93,3046.70,2210.53,117.04,32.83,0.07,-0.00,-0.22,320.12,318.66,453.05,-1095,6916,329,1.22,-0.29,0.29,29.59,2863.48,572.33,
3565602636,COAST,29.01,0,697.32,3042.40,2206.11,117.36,32.83,0.09,-0.03,-0.21,320.12,318.05,453.05,-1095,6916,329,0.83,-0.05,-1.22,29.67,2864.52,577.09,
3565652636,COAST,29.01,0,696.53,3051.20,2212.79,116.92,32.83,0.06,-0.00,-0.22,319.88,317.56,452.56,-1095,6916,329,0.59,0.34,-0.59,29.57,2864.50,569.78,
3565662636,COAST,29.01,0,696.93,3046.70,2212.79,116.92,32.83,0.06,-0.01,-0.21,319.27,317.56,452.20,-1095,6916,329,-0.68,-0.20,0.29,29.57,2864.50,569.78,
3565672636,COAST,29.48,0,696.73,3049.00,2214.79,116.57,32.83,0.09,-0.02,-0.21,320.24,318.17,452.07,-1095,6916,329,-0.39,0.20,0.83,29.55,2865.40,567.21,
3565642636,COAST,29.48,0,696.53,3051.20,2210.53,117.04,32.83,0.07,-0.01,-0.19,319.15,317.44,452.56,-1095,6916,329,0.29,0.49,0.93,29.59,2863.48,572.33,
3565692636,COAST,29.01,0,696.13,3055.70,2216.97,116.38,32.83,0.06,-0.02,-0.21,318.41,317.20,451.59,-1095,6916,329,-0.68,-0.20,-0.78,29.49,2863.70,564.96,
3565702636,COAST,29.01,0,696.16,3055.40,2216.97,116.38,32.84,0.08,-0.02,-0.21,319.76,317.44,451.59,-1095,6916,329,0.05,0.49,-1.07,29.49,2863.70,564.96,
3565712637,COAST,29.01,0,696.33,3053.50,2219.14,116.20,32.83,0.06,-0.02,-0.20,318.29,317.44,451.10,-1095,6916,329,-0.78,0.24,-0.15,29.46,2863.76,562.52,
3565682636,COAST,29.01,0,696.33,3053.50,2214.79,116.57,32.83,0.08,-0.01,-0.20,319.15,316.95,451.83,-1095,6916,329,-0.98,0.10,-1.80,29.55,2865.40,567.21,
3565732636,COAST,29.01,0,696.53,3051.20,2221.22,115.95,32.83,0.08,-0.02,-0.24,319.02,318.05,450.24,-1095,6916,329,0.29,-0.10,-0.39,29.43,2863.89,559.94,
3565742637,COAST,29.01,0,696.13,3055.70,2221.22,115.95,32.83,0.08,0.00,-0.17,320.37,319.15,450.37,-1095,6916,329,-1.27,0.44,0.05,29.43,2863.89,559.94,
3565752636,COAST,29.01,0,695.54,3062.40,2223.39,115.76,32.83,0.08,-0.01,-0.18,319.63,318.17,450.12,-1095,6916,329,0.93,0.73,0.20,29.39,2863.31,557.56,
3565722636,COAST,29.01,0,696.13,3055.70,2219.14,116.20,32.83,0.06,-0.04,-0.20,319.27,318.17,450.49,-1095,6916,329,-0.29,0.10,-0.29,29.46,2863.76,562.52,
3565772636,COAST,29.01,0,695.93,3058.00,2225.48,115.51,32.83,0.07,-0.02,-0.21,319.51,317.80,449.88,-1095,6916,329,0.29,0.24,-0.88,29.36,2863.43,555.05,
3565782636,COAST,29.01,0,695.51,3062.70,2225.48,115.51,32.81,0.08,-0.02,-0.21,319.39,318.41,449.76,-1095,6916,329,1.02,0.05,-2.49,29.36,2863.43,555.05,
3565792636,COAST,29.01,0,695.54,3062.40,2227.73,115.42,32.83,0.08,-0.01,-0.22,320.49,318.66,449.39,-1095,6916,329,-0.34,0.39,-0.10,29.32,2862.80,552.67,
3565762636,COAST,29.01,0,695.71,3060.50,2223.39,115.76,32.81,0.08,-0.01,-0.21,319.76,318.17,450.12,-1095,6916,329,0.54,0.20,-0.63,29.39,2863.31,557.56,
3565812637,COAST,29.01,0,695.51,3062.70,2229.98,115.33,32.81,0.06,0.00,-0.19,319.51,318.78,448.90,-1095,6916,329,-0.83,-0.78,0.83,29.31,2864.11,550.06,
3565822636,COAST,29.01,0,695.12,3067.10,2229.98,115.33,32.81,0.05,-0.02,-0.20,320.24,317.56,448.78,-1095,6916,329,0.49,1.12,-0.59,29.31,2864.11,550.06,
3565832636,COAST,29.01,0,694.94,3069.20,2232.15,115.17,32.83,0.06,-0.05,-0.22,318.66,318.54,448.54,-1095,6916,329,0.63,-0.20,0.54,29.30,2865.35,547.49,
3565802636,COAST,29.01,0,695.34,3064.70,2227.73,115.42,32.83,0.08,-0.03,-0.20,318.66,317.56,448.78,-1095,6916,329,-0.44,0.00,0.83,29.32,2862.80,552.67,
3565852636,COAST,29.01,0,694.52,3073.90,2234.33,115.01,32.81,0.07,-0.03,-0.18,319.39,318.90,447.93,-1095,6916,329,-0.15,-0.59,0.20,29.27,2865.80,544.98,
3565862636,COAST,29.01,0,694.72,3071.70,2234.33,115.01,32.81,0.06,-0.02,-0.21,317.93,318.78,447.44,-1095,6916,329,0.44,0.29,1.37,29.27,2865.80,544.98,
3565872636,COAST,29.01,0,694.75,3071.30,2236.49,114.85,32.83,0.09,-0.01,-0.20,319.27,319.51,447.68,-1095,6916,329,-0.54,-0.63,-0.10,29.25,2866.27,542.39,
3565842636,COAST,29.01,0,694.92,3069.40,2232.15,115.17,32.81,0.06,-0.00,-0.21,317.68,318.17,448.41,-1095,6916,329,0.39,0.59,-2.00,29.30,2865.35,547.49,
3565892636,COAST,29.01,0,694.52,3073.90,2238.58,114.62,32.81,0.08,-0.02,-0.21,319.27,318.41,447.32,-1095,6916,329,0.68,0.29,-2.39,29.23,2866.65,539.84,
3565902636,COAST,29.01,0,694.33,3076.10,2238.58,114.62,32.81,0.06,-0.01,-0.20,318.66,318.78,446.95,-1095,6916,329,-0.20,0.44,0.68,29.23,2866.65,539.84,
3565912636,COAST,29.01,0,694.10,3078.70,2240.75,114.47,32.79,0.09,-0.02,-0.21,318.54,319.15,446.83,-1095,6916,329,0.20,0.29,0.10,29.20,2866.32,537.40,
3565882636,COAST,29.01,0,694.72,3071.70,2236.49,114.85,32.81,0.06,-0.01,-0.19,319.63,319.15,447.68,-1095,6916,329,0.05,0.39,0.00,29.25,2866.27,542.39,
3565932636,COAST,29.48,0,694.33,3076.10,2242.93,114.32,32.81,0.10,-0.01,-0.21,318.66,319.02,446.34,-1095,6916,329,0.15,-0.59,-0.73,29.18,2866.81,534.82,
3565942636,COAST,29.01,0,694.30,3076.40,2242.93,114.32,32.79,0.04,-0.00,-0.20,317.93,318.90,446.34,-1095,6916,329,0.54,0.10,-0.68,29.18,2866.81,534.82,
3565952636,COAST,29.01,0,693.93,3080.60,2244.95,114.05,32.81,0.07,-0.00,-0.21,320.49,320.00,446.34,-1095,6916,329,0.29,0.10,-1.80,29.16,2867.48,532.29,
3565922636,COAST,29.01,0,694.33,3076.10,2240.75,114.47,32.81,0.08,-0.01,-0.18,318.41,319.88,446.46,-1095,6916,329,-0.24,0.00,-1.37,29.20,2866.32,537.40,
3565972636,COAST,29.01,0,693.91,3080.80,2247.05,113.85,32.79,0.07,-0.03,-0.21,318.41,319.88,445.85,-1095,6916,329,-0.15,-0.05,-0.54,29.13,2866.47,529.91,
3565982637,COAST,29.01,0,693.51,3085.30,2247.05,113.85,32.79,0.06,-0.02,-0.20,318.17,319.39,445.61,-1095,6916,329,-0.49,1.12,-0.20,29.13,2866.47,529.91,
3565992636,COAST,29.01,0,693.53,3085.10,2249.16,113.65,32.81,0.07,-0.02,-0.19,318.05,319.39,445.37,-1095,6916,329,1.12,0.00,-0.54,29.10,2866.46,527.40,
3565962636,COAST,29.01,0,693.71,3083.10,2244.95,114.05,32.79,0.07,-0.02,-0.20,318.29,319.39,445.73,-1095,6916,329,-0.15,0.24,-0.93,29.16,2867.48,532.29,
3566012637,COAST,29.01,0,693.31,3087.60,2251.17,113.37,32.79,0.07,0.00,-0.20,318.54,320.24,445.24,-1095,6916,329,0.00,0.49,0.10,29.08,2866.39,524.90,
3566022636,COAST,29.01,0,693.34,3087.30,2251.17,113.37,32.81,0.08,0.01,-0.18,317.93,320.37,445.24,-1095,6916,329,-0.10,-0.20,0.39,29.08,2866.39,524.90,
3566032636,COAST,29.01,0,693.51,3085.30,2253.12,113.05,32.79,0.08,-0.02,-0.19,318.66,319.02,445.24,-1095,6916,329,0.34,0.05,0.34,29.05,2865.50,522.49,
3566002637,COAST,29.01,0,693.14,3089.50,2249.16,113.65,32.81,0.06,-0.02,-0.19,318.29,320.37,445.37,-1095,6916,329,0.34,1.27,0.34,29.10,2866.46,527.40,
3566052637,COAST,29.01,0,693.31,3087.60,2255.22,112.87,32.79,0.08,-0.01,-0.19,319.88,320.00,445.00,-1095,6916,329,0.10,-0.05,1.27,29.01,2863.90,520.13,
3566062636,COAST,29.01,0,692.74,3094.10,2255.22,112.87,32.81,0.09,-0.02,-0.21,318.66,319.76,444.63,-1095,6916,329,-0.49,-0.29,-1.51,29.01,2863.90,520.13,
3566072636,COAST,29.01,0,692.92,3092.00,2257.26,112.63,32.79,0.07,0.01,-0.19,319.39,320.12,444.39,-1095,6916,329,0.24,-0.24,-1.17,28.99,2864.09,517.64,
3566042637,COAST,29.01,0,693.29,3087.80,2253.12,113.05,32.78,0.07,-0.02,-0.19,318.90,319.76,445.00,-1095,6916,329,0.10,-0.05,0.00,29.05,2865.50,522.49,
3566092636,COAST,29.48,0,692.74,3094.10,2259.37,112.46,32.81,0.10,-0.01,-0.18,318.78,320.12,444.51,-1095,6916,329,-0.05,0.29,-1.80,28.97,2863.66,515.20,
3566102637,COAST,29.01,0,692.72,3094.30,2259.37,112.46,32.79,0.08,-0.02,-0.20,317.68,319.27,444.39,-1095,6916,329,0.39,-0.20,-1.12,28.97,2863.66,515.20,
3566112636,COAST,29.01,0,692.34,3098.60,2261.49,112.31,32.81,0.10,-0.04,-0.19,319.51,320.49,444.15,-1095,6916,329,0.63,-0.20,0.00,28.95,2863.96,512.60,
3566082636,COAST,29.01,0,692.52,3096.50,2257.26,112.63,32.79,0.09,-0.02,-0.21,318.29,319.76,444.51,-1095,6916,329,0.20,0.00,-0.29,28.99,2864.09,517.64,
3566132636,COAST,29.01,0,692.10,3101.30,2263.53,112.08,32.78,0.10,-0.02,-0.15,319.39,320.37,443.78,-1095,6916,329,0.00,0.10,-1.61,28.94,2864.42,510.10,
3566142636,COAST,29.01,0,692.52,3096.50,2263.53,112.08,32.79,0.05,-0.02,-0.21,318.29,320.24,443.66,-1095,6916,329,0.20,0.10,-1.46,28.94,2864.42,510.10,
3566152637,COAST,29.01,0,692.32,3098.80,2265.64,111.93,32.79,0.08,-0.02,-0.22,317.80,320.00,443.54,-1095,6916,329,1.02,0.68,-1.90,28.92,2864.08,507.63,
3566122636,COAST,29.01,0,692.52,3096.50,2261.49,112.31,32.79,0.07,0.00,-0.20,319.02,320.85,443.78,-1095,6916,329,0.39,-0.10,-0.44,28.95,2863.96,512.60,
3566172636,COAST,29.01,0,691.95,3103.00,2267.69,111.72,32.81,0.06,-0.02,-0.20,318.29,320.12,443.66,-1095,6916,329,0.00,-0.20,1.12,28.91,2864.54,505.10,
3566182636,COAST,29.01,0,692.12,3101.10,2267.69,111.72,32.79,0.07,-0.02,-0.19,318.90,320.12,443.41,-1095,6916,329,-0.68,0.68,-1.56,28.91,2864.54,505.10,
3566192636,COAST,29.01,0,691.70,3105.80,2269.65,111.44,32.78,0.07,-0.03,-0.21,319.15,320.37,443.29,-1095,6916,329,-0.15,-0.29,-1.07,28.89,2864.35,502.56,
3566162636,COAST,29.01,0,691.90,3103.60,2265.64,111.93,32.78,0.08,-0.02,-0.18,319.02,320.61,443.66,-1095,6916,329,-0.10,0.20,0.20,28.92,2864.08,507.63,
3566212636,COAST,29.01,0,691.33,3110.00,2271.64,111.17,32.79,0.08,0.00,-0.19,319.51,320.49,443.05,-1095,6916,329,0.24,-0.24,-0.83,28.87,2863.37,500.18,
3566222636,COAST,29.01,0,691.70,3105.80,2271.64,111.17,32.78,0.08,-0.01,-0.19,318.17,319.88,442.68,-1095,6916,329,-0.20,-0.54,0.49,28.87,2863.37,500.18,
3566232636,COAST,29.01,0,691.50,3108.10,2273.69,110.98,32.78,0.06,0.00,-0.20,318.66,319.88,442.68,-1095,6916,329,0.39,-0.63,-0.68,28.85,2862.55,497.80,
3566202636,COAST,29.01,0,691.70,3105.80,2269.65,111.44,32.78,0.10,-0.02,-0.19,318.78,320.37,442.93,-1095,6916,329,-0.44,0.29,-1.27,28.89,2864.35,502.56,
3566252636,COAST,29.01,0,691.33,3110.00,2275.76,110.81,32.79,0.08,-0.03,-0.18,318.66,320.37,442.20,-1095,6916,329,1.22,0.20,-1.32,28.83,2862.65,495.25,
3566262636,COAST,29.01,0,690.91,3114.80,2275.76,110.81,32.78,0.08,-0.03,-0.18,317.93,320.24,441.95,-1095,6916,329,-0.63,0.24,-0.05,28.83,2862.65,495.25,
3566272637,COAST,29.01,0,691.11,3112.50,2277.75,110.56,32.78,0.05,-0.02,-0.18,318.29,320.73,441.83,-1095,6916,329,0.39,-0.10,-1.37,28.82,2862.92,492.77,
3566242637,COAST,29.01,0,691.50,3108.10,2273.69,110.98,32.78,0.07,-0.01,-0.20,319.15,320.49,442.32,-1095,6916,329,0.59,-0.93,-0.39,28.85,2862.55,497.80,
3566292637,COAST,29.01,0,690.91,3114.80,2279.82,110.39,32.78,0.07,-0.01,-0.17,319.15,321.10,441.46,-1095,6916,329,0.24,-0.54,-1.22,28.81,2862.24,490.30,
3566302636,COAST,29.01,0,690.71,3117.10,2279.82,110.39,32.78,0.08,-0.02,-0.20,317.93,321.10,441.10,-1095,6916,329,0.10,-0.20,-0.05,28.81,2862.24,490.30,
3566312636,COAST,29.01,0,690.51,3119.30,2281.82,110.17,32.78,0.07,-0.00,-0.16,319.02,321.22,441.22,-1095,6916,329,-0.39,0.49,0.29,28.79,2862.58,487.78,
3566282636,COAST,29.01,0,690.93,3114.60,2277.75,110.56,32.79,0.08,-0.02,-0.20,318.78,320.61,441.71,-1095,6916,329,0.49,0.59,-1.61,28.82,2862.92,492.77,
3566332636,COAST,29.01,0,690.54,3119.00,2283.90,110.02,32.79,0.06,-0.03,-0.19,319.51,320.61,441.10,-1095,6916,329,-0.34,-0.20,-0.78,28.78,2862.19,485.29,
3566342636,COAST,29.01,0,690.34,3121.30,2283.90,110.02,32.79,0.05,-0.02,-0.19,318.78,321.22,440.61,-1095,6916,329,0.10,0.05,-1.66,28.78,2862.19,485.29,
3566352636,COAST,29.01,0,690.12,3123.80,2285.83,109.74,32.78,0.07,-0.02,-0.20,319.15,321.95,440.61,-1095,6916,329,0.39,0.29,-1.41,28.77,2862.82,482.74,
